rodada,posicao_ebt,nota,dt_inicio_avaliacao,dt_fim_avaliacao,uf,municipio,cod_ibge,populacao,normativo_lai,dt_normativo_lai,respondeu_pergunta_2,respondeu_pergunta_3,respondeu_pergunta_4,pontos_resposta_perguntas,pontos_transp_passiva,total_pontos,nota_1
1,188,0,14/01/2015,13/03/2015,RN,Montanhas,2407708,11608,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,01/04/2015,24/04/2015,PR,Santa Cecília do Pavão,4123204,3625,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,14/01/2015,18/03/2015,PR,Santa Cruz de Monte Castelo,4123303,8194,SITE FORA DO AR,SITE FORA DO AR,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,15/01/2015,18/03/2015,PR,Santa Mariana,4123907,12496,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,15/01/2015,18/03/2015,PR,São Jorge d'Oeste,4125209,9307,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,15/01/2015,18/03/2015,PR,Saudade do Iguaçu,4126272,5333,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,15/01/2015,18/03/2015,PR,Siqueira Campos,4126603,19881,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,15/01/2015,18/03/2015,PR,Tupãssi,4127957,8252,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,16/01/2015,17/03/2015,RJ,Armação dos Búzios,3300233,30439,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,16/01/2015,17/03/2015,RJ,Itatiaia,3302254,29996,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,09/02/2015,17/03/2015,PR,Iguaraçu,4110003,4241,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,09/02/2015,17/03/2015,PR,Ipiranga,4110508,14895,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,09/02/2015,17/03/2015,PR,Ivaiporã,4111506,32705,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,09/02/2015,17/03/2015,PR,Japurá,4112405,9095,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,04/02/2015,17/03/2015,PR,Grandes Rios,4108700,6425,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,05/02/2015,17/03/2015,PR,Guaíra,4108809,32394,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,31/03/2015,23/04/2015,PR,Jardim Olinda,4112603,1416,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,01/04/2015,24/04/2015,PR,Maria Helena,4114708,6007,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,01/04/2015,24/04/2015,PR,Missal,4116059,10830,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,01/04/2015,24/04/2015,PR,Moreira Sales,4116109,12754,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,01/04/2015,24/04/2015,PR,Nova Esperança,4116901,27783,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,01/04/2015,24/04/2015,PR,Paraíso do Norte,4118006,12839,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,01/04/2015,24/04/2015,PR,Perobal,4118857,5960,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PE,Tamandaré,2614857,22323,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PE,Vertente do Lério,2616183,7802,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,Água Branca,2200202,16944,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,Boqueirão do Piauí,2201945,6359,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,Caracol,2202505,10588,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,Caridade do Piauí,2202554,4974,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,Guadalupe,2204501,10340,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,Guaribas,2204550,4472,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,Ilha Grande,2204659,9176,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,João Costa,2205359,2968,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,Lagoa do Barro do Piauí,2205565,4570,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,Madeiro,2205854,8075,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,Miguel Alves,2206209,32993,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,Nossa Senhora dos Remédios,2206803,8457,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,Oeiras,2207009,36266,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,Paquetá,2207553,3909,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,12/02/2015,16/03/2015,PI,Paulistana,2207801,20133,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,03/02/2015,17/03/2015,PI,Porto Alegre do Piauí,2208551,2637,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,04/02/2015,17/03/2015,PI,Santo Antônio de Lisboa,2209401,6215,SITE FORA DO AR,SITE FORA DO AR,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,04/02/2015,17/03/2015,PI,São José do Piauí,2210201,6615,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
1,188,0,05/02/2015,17/03/2015,PI,São Pedro do Piauí,2210508,13956,SITE FORA DO AR,SITE FORA DO AR,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,0,0
